matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status
deepsynth,deepsynth,DeepSynth,qwen3-max,qwen-coder,0.116389,,,,,,F1,2026-01-26,https://openreview.net/pdf?id=0Dhpt9aY3n,no_model_match
devopsgym,devopsgym,DevOps-Gym,gpt-5.4,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,gpt-5.4,codex,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,gpt-5-mini,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,gpt-5-mini,codex,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,gpt-5-nano,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,gpt-5-nano,codex,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,claude-haiku-4-5-20251001,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,claude-haiku-4-5-20251001,claude-code,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,claude-sonnet-4-6,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,claude-sonnet-4-6,claude-code,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,claude-opus-4-6,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,claude-opus-4-6,claude-code,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,gemini-3.1-pro-preview,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,gemini-3.1-pro-preview,gemini-cli,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,gemini-3-flash-preview,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,gemini-3-flash-preview,gemini-cli,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,deepseek-reasoner,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,deepseek-chat,claude-code,,0.1111,,DeepSeek-V3.1,OpenHands,Build & Config (%),Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,matched_model_agent_mismatch
devopsgym,devopsgym,DevOps-Gym,kimi-k2.5,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,kimi-k2.5,claude-code,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,MiniMax-M2.5,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,MiniMax-M2.5,claude-code,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,glm-5,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,glm-5,claude-code,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,mimo-v2-pro,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,mimo-v2-pro,claude-code,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,qwen3-max,terminus-2,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
devopsgym,devopsgym,DevOps-Gym,qwen3-max,qwen-coder,,,,,,,Resolved Rate (%) per category,2026-04,https://www.devops-gym.com/,no_model_match
featbench,featbench,FeatBench,gpt-5.4,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,gpt-5.4,codex,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,gpt-5-mini,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,gpt-5-mini,codex,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,gpt-5-nano,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,gpt-5-nano,codex,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,claude-haiku-4-5-20251001,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,claude-haiku-4-5-20251001,claude-code,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,claude-sonnet-4-6,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,claude-sonnet-4-6,claude-code,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,claude-opus-4-6,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,claude-opus-4-6,claude-code,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,gemini-3.1-pro-preview,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,gemini-3.1-pro-preview,gemini-cli,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,gemini-3-flash-preview,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,gemini-3-flash-preview,gemini-cli,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,deepseek-reasoner,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,deepseek-chat,claude-code,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,kimi-k2.5,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,kimi-k2.5,claude-code,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,MiniMax-M2.5,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,MiniMax-M2.5,claude-code,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,glm-5,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,glm-5,claude-code,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,mimo-v2-pro,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,mimo-v2-pro,claude-code,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,qwen3-max,terminus-2,,,,,,,,,,no_doc_data
featbench,featbench,FeatBench,qwen3-max,qwen-coder,,,,,,,,,,no_doc_data
featurebench-modal,featurebench,FeatureBench,gpt-5.4,terminus-2,0.051892,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,gpt-5.4,codex,0.36973,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,gpt-5-mini,terminus-2,0.033514,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,gpt-5-mini,codex,0.102703,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,gpt-5-nano,terminus-2,0.00973,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,gpt-5-nano,codex,0.003243,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,claude-haiku-4-5-20251001,terminus-2,0.045676,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,claude-haiku-4-5-20251001,claude-code,0.126486,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,claude-sonnet-4-6,terminus-2,0.298919,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,claude-sonnet-4-6,claude-code,0.273514,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,claude-opus-4-6,terminus-2,0.461622,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,claude-opus-4-6,claude-code,0.325405,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,gemini-3.1-pro-preview,terminus-2,0.255676,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,gemini-3.1-pro-preview,gemini-cli,0.391351,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,gemini-3-flash-preview,terminus-2,0.046036,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,gemini-3-flash-preview,gemini-cli,0.182703,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,deepseek-reasoner,terminus-2,0.114955,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,deepseek-chat,claude-code,0.113964,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,kimi-k2.5,terminus-2,,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,kimi-k2.5,claude-code,,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,MiniMax-M2.5,terminus-2,0.098649,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,MiniMax-M2.5,claude-code,0.126486,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,glm-5,terminus-2,,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,glm-5,claude-code,,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,mimo-v2-pro,terminus-2,,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,mimo-v2-pro,claude-code,,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,qwen3-max,terminus-2,0.025946,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
featurebench-modal,featurebench,FeatureBench,qwen3-max,qwen-coder,0.046486,,,,,,% Resolved,2026-02-11,https://arxiv.org/abs/2602.10975,no_model_match
financeagent_terminal,financeagent,Finance Agent Benchmark,gpt-5.4,terminus-2,,0.5715,,GPT 5.4,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,gpt-5.4,codex,,0.5715,,GPT 5.4,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,gpt-5-mini,terminus-2,,0.5193,,GPT 5 Mini,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,gpt-5-mini,codex,,0.5193,,GPT 5 Mini,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,gpt-5-nano,terminus-2,,,,,,,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,no_model_match
financeagent_terminal,financeagent,Finance Agent Benchmark,gpt-5-nano,codex,,,,,,,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,no_model_match
financeagent_terminal,financeagent,Finance Agent Benchmark,claude-haiku-4-5-20251001,terminus-2,,0.4693,,Claude Haiku 4.5 (Thinki...),,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,claude-haiku-4-5-20251001,claude-code,,0.4693,,Claude Haiku 4.5 (Thinki...),,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,claude-sonnet-4-6,terminus-2,,0.6333,,Claude Sonnet 4.6,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,claude-sonnet-4-6,claude-code,,0.6333,,Claude Sonnet 4.6,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,claude-opus-4-6,terminus-2,,0.6005,,Claude Opus 4.6 (Thinking),,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,claude-opus-4-6,claude-code,,0.6005,,Claude Opus 4.6 (Thinking),,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,gemini-3.1-pro-preview,terminus-2,,,,,,,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,no_model_match
financeagent_terminal,financeagent,Finance Agent Benchmark,gemini-3.1-pro-preview,gemini-cli,,,,,,,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,no_model_match
financeagent_terminal,financeagent,Finance Agent Benchmark,gemini-3-flash-preview,terminus-2,,0.476,,Gemini 3 Flash (12/25),,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,gemini-3-flash-preview,gemini-cli,,0.476,,Gemini 3 Flash (12/25),,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,deepseek-reasoner,terminus-2,,,,,,,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,no_model_match
financeagent_terminal,financeagent,Finance Agent Benchmark,deepseek-chat,claude-code,,,,,,,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,no_model_match
financeagent_terminal,financeagent,Finance Agent Benchmark,kimi-k2.5,terminus-2,,0.5062,,Kimi K2.5,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,kimi-k2.5,claude-code,,0.5062,,Kimi K2.5,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,MiniMax-M2.5,terminus-2,,0.3858,,MiniMax-M2.5,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,MiniMax-M2.5,claude-code,,0.3858,,MiniMax-M2.5,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,glm-5,terminus-2,,0.5318,,GLM 5,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,glm-5,claude-code,,0.5318,,GLM 5,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,mimo-v2-pro,terminus-2,,,,,,,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,no_model_match
financeagent_terminal,financeagent,Finance Agent Benchmark,mimo-v2-pro,claude-code,,,,,,,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,no_model_match
financeagent_terminal,financeagent,Finance Agent Benchmark,qwen3-max,terminus-2,,0.4429,,Qwen 3 Max,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
financeagent_terminal,financeagent,Finance Agent Benchmark,qwen3-max,qwen-coder,,0.4429,,Qwen 3 Max,,accuracy,Class-balanced accuracy,2026-04-16,https://www.vals.ai/benchmarks/finance_agent,matched_model_only_doc_no_agent
gaia,gaia,GAIA,gpt-5.4,terminus-2,0.415758,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,gpt-5.4,codex,0.758788,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,gpt-5-mini,terminus-2,0.255758,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,gpt-5-mini,codex,0.695758,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,gpt-5-nano,terminus-2,0.163636,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,gpt-5-nano,codex,0.435152,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,claude-haiku-4-5-20251001,terminus-2,0.307879,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,claude-haiku-4-5-20251001,claude-code,0.564848,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,claude-sonnet-4-6,terminus-2,0.541212,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,claude-sonnet-4-6,claude-code,,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,claude-opus-4-6,terminus-2,0.61697,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,claude-opus-4-6,claude-code,,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,gemini-3.1-pro-preview,terminus-2,0.689697,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,gemini-3.1-pro-preview,gemini-cli,0.683636,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,gemini-3-flash-preview,terminus-2,0.566061,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,gemini-3-flash-preview,gemini-cli,,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,deepseek-reasoner,terminus-2,0.372121,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,deepseek-chat,claude-code,,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,kimi-k2.5,terminus-2,0.425455,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,kimi-k2.5,claude-code,,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,MiniMax-M2.5,terminus-2,0.323636,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,MiniMax-M2.5,claude-code,0.340606,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,glm-5,terminus-2,0.461515,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,glm-5,claude-code,0.408485,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,mimo-v2-pro,terminus-2,0.453333,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,mimo-v2-pro,claude-code,0.494545,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,qwen3-max,terminus-2,,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia,gaia,GAIA,qwen3-max,qwen-coder,,,,,,,accuracy,2026-03-11,https://huggingface.co/spaces/gaia-benchmark/leaderboard,no_model_match
gaia2,gaia2,GAIA2,gpt-5.4,terminus-2,0.172083,0.556,-0.38391700000000006,GPT-5.4,OpenClaw 2026.4.1,"pass@1 (overall, 5-split)",pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,matched_model_agent_mismatch
gaia2,gaia2,GAIA2,gpt-5.4,codex,0.220352,0.556,-0.33564800000000006,GPT-5.4,OpenClaw 2026.4.1,"pass@1 (overall, 5-split)",pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,matched_model_agent_mismatch
gaia2,gaia2,GAIA2,gpt-5-mini,terminus-2,0.0,,,,,,pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,no_model_match
gaia2,gaia2,GAIA2,gpt-5-mini,codex,0.168367,,,,,,pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,no_model_match
gaia2,gaia2,GAIA2,gpt-5-nano,terminus-2,0.0,,,,,,pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,no_model_match
gaia2,gaia2,GAIA2,gpt-5-nano,codex,0.036124,,,,,,pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,no_model_match
gaia2,gaia2,GAIA2,claude-haiku-4-5-20251001,terminus-2,0.051408,,,,,,pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,no_model_match
gaia2,gaia2,GAIA2,claude-haiku-4-5-20251001,claude-code,0.194827,,,,,,pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,no_model_match
gaia2,gaia2,GAIA2,claude-sonnet-4-6,terminus-2,0.329768,0.519,-0.189232,Claude Sonnet 4.6,OpenClaw 2026.4.1,"pass@1 (overall, 5-split)",pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,matched_model_agent_mismatch
gaia2,gaia2,GAIA2,claude-sonnet-4-6,claude-code,0.387608,0.519,-0.131392,Claude Sonnet 4.6,OpenClaw 2026.4.1,"pass@1 (overall, 5-split)",pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,matched_model_agent_mismatch
gaia2,gaia2,GAIA2,claude-opus-4-6,terminus-2,0.354882,0.57,-0.21511799999999998,Claude Opus 4.6,OpenClaw 2026.4.1,"pass@1 (overall, 5-split)",pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,matched_model_agent_mismatch
gaia2,gaia2,GAIA2,claude-opus-4-6,claude-code,0.355906,0.57,-0.21409399999999995,Claude Opus 4.6,OpenClaw 2026.4.1,"pass@1 (overall, 5-split)",pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,matched_model_agent_mismatch
gaia2,gaia2,GAIA2,gemini-3.1-pro-preview,terminus-2,0.218348,0.52,-0.30165200000000003,Gemini 3.1 Pro,OpenClaw 2026.4.1,"pass@1 (overall, 5-split)",pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,matched_model_agent_mismatch
gaia2,gaia2,GAIA2,gemini-3.1-pro-preview,gemini-cli,0.317823,0.52,-0.202177,Gemini 3.1 Pro,OpenClaw 2026.4.1,"pass@1 (overall, 5-split)",pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,matched_model_agent_mismatch
gaia2,gaia2,GAIA2,gemini-3-flash-preview,terminus-2,0.177042,,,,,,pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,no_model_match
gaia2,gaia2,GAIA2,gemini-3-flash-preview,gemini-cli,0.22221,,,,,,pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,no_model_match
gaia2,gaia2,GAIA2,deepseek-reasoner,terminus-2,0.164074,,,,,,pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,no_model_match
gaia2,gaia2,GAIA2,deepseek-chat,claude-code,0.254411,,,,,,pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,no_model_match
gaia2,gaia2,GAIA2,kimi-k2.5,terminus-2,,0.34,,Kimi-K2.5,OpenClaw 2026.4.1,"pass@1 (overall, 5-split)",pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,matched_model_agent_mismatch
gaia2,gaia2,GAIA2,kimi-k2.5,claude-code,,0.34,,Kimi-K2.5,OpenClaw 2026.4.1,"pass@1 (overall, 5-split)",pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,matched_model_agent_mismatch
gaia2,gaia2,GAIA2,MiniMax-M2.5,terminus-2,0.094677,,,,,,pass@1,2026-04-14,https://huggingface.co/spaces/meta-agents-research-environments/leaderboard,no_model_match
