column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
hle/hle/hle__6764acc6636f85482db4f7ce,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6764af3e09c51ff9e2646c2c,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6764e7288b94f44efa6eb452,12,16,0.5714285714285714,0.16527775,0.2777603993175068,0.0,0.0,0.21250000000000002,0.0,1.0,identity,0.0,0.21250000000000002,0,0
hle/hle/hle__676625d01ac4d6b20625ea51,16,12,0.42857142857142855,0.475,0.3992179855667828,0.4,0.0,0.8500000000000001,0.0,1.0,identity,0.4,0.8500000000000001,0,0
hle/hle/hle__6766662d37a605e5d7cb9ee8,16,12,0.42857142857142855,0.33749999999999997,0.4342738191510052,0.0,0.0,0.8500000000000001,0.0,1.0,identity,0.0,0.8500000000000001,0,0
hle/hle/hle__67666a593e38774fc651f9f3,12,16,0.5714285714285714,0.5375,0.39954401092578856,0.7,0.15000000000000002,0.8500000000000001,0.0,1.0,identity,0.7,0.7000000000000001,0,0
hle/hle/hle__67672352c393c4ff629cb820,12,16,0.5714285714285714,0.40555558333333336,0.4113738075861293,0.30000000000000004,0.0,0.75000025,0.0,1.0,identity,0.30000000000000004,0.75000025,0,0
hle/hle/hle__676727c0c393c4ff629cb82b,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676762beff30b300db258691,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6767969869b88c321c96665a,12,16,0.5714285714285714,0.19999999999999998,0.37416573867739417,0.0,0.0,0.1,0.0,1.0,identity,0.0,0.1,0,0
hle/hle/hle__6769bcbdc2358745fedc9086,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6769bce8a4435c3c69035510,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676b5d9ef4feb105f601d808,12,16,0.5714285714285714,0.16111108333333332,0.28862165471064316,0.0,0.0,0.23333325,0.0,1.0,identity,0.0,0.23333325,0,0
hle/hle/hle__676c874f5c701c0c4e517354,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676cc5d177aae7d3ee8caaeb,12,16,0.5714285714285714,0.38055558333333334,0.39912135422856426,0.225,0.0,0.75000025,0.0,1.0,identity,0.225,0.75000025,0,0
hle/hle/hle__676d4db9cd83de685f85ed01,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676d5438cd83de685f85ed0e,12,16,0.5714285714285714,0.1486110833333333,0.1799508821444796,0.1,0.0,0.21250000000000002,0.0,0.6,identity,0.1,0.21250000000000002,0,0
hle/hle/hle__676d5eab75870eef1bf0f9bf,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676d64b87016c143f4d10eca,12,16,0.5714285714285714,0.06666666666666667,0.22110831935702668,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.22110831935702668,0,0
hle/hle/hle__676d66a775870eef1bf0f9ce,12,16,0.5714285714285714,0.03333333333333333,0.11055415967851334,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.11055415967851334,0,0
hle/hle/hle__676dcbc58c865e5ad3fd4ed7,12,16,0.5714285714285714,0.02777775,0.09212837427029472,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.09212837427029472,0,0
hle/hle/hle__676dd54cfec7cef1e3bbe74d,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676df4158b07cdbcd761e9f2,12,16,0.5714285714285714,0.19999999999999998,0.32659863237109044,0.0,0.0,0.3,0.0,1.0,identity,0.0,0.3,0,0
hle/hle/hle__676e80174843a4cc3bc62ff5,12,16,0.5714285714285714,0.08333333333333333,0.2763853991962833,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.2763853991962833,0,0
hle/hle/hle__676e9656e3e0846ee73dbf9d,12,16,0.5714285714285714,0.45972225,0.4011244947174807,0.4,0.0,0.8500000000000001,0.0,1.0,identity,0.4,0.8500000000000001,0,0
hle/hle/hle__676eab45ffe565c7842c6bad,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676ec0aec55ebb76b35c2acb,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676edcd5fc03fd7d07467628,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__676f30b2c0f9a20a47cd3211,12,16,0.5714285714285714,0.10555558333333333,0.23642143071482127,0.0,0.0,0.0,0.0,0.666667,identity,0.0,0.23642143071482127,0,0
hle/hle/hle__6770832c6b74a5103a07f031,12,16,0.5714285714285714,0.46666666666666673,0.4268749491621899,0.5,0.0,0.8500000000000001,0.0,1.0,identity,0.5,0.8500000000000001,0,0
hle/hle/hle__67709ba48b0ca9dcee5572b8,12,16,0.5714285714285714,0.03333333333333333,0.11055415967851334,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.11055415967851334,0,0
hle/hle/hle__6771217e251029ed2eca577a,12,16,0.5714285714285714,0.1888889166666667,0.27329724581105774,0.0,0.0,0.25,0.0,0.8,identity,0.0,0.25,0,0
hle/hle/hle__6771857cb5c33d92de2a4bb4,12,16,0.5714285714285714,0.7763889166666668,0.24214112445275185,0.875,0.575,1.0,0.4,1.0,identity,0.875,0.42500000000000004,0,0
hle/hle/hle__6771a5c801a4f50fae8acc0c,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6771d50cff6d0a6c35d7ca99,12,16,0.5714285714285714,0.18888891666666666,0.3183677923951737,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
hle/hle/hle__677296942ebbac6133a1d618,12,16,0.5714285714285714,0.2833333333333333,0.42784992176644787,0.0,0.0,0.55,0.0,1.0,identity,0.0,0.55,0,0
hle/hle/hle__6774abe2c935e3922327ff5e,12,16,0.5714285714285714,0.32777775000000003,0.4264047224711371,0.0,0.0,0.7,0.0,1.0,identity,0.0,0.7,0,0
hle/hle/hle__677592d4f11304575d7b6fe9,16,12,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6775acff518cb15c3772295e,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6775b1ab76b69969709e80a7,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__677609438253c248a60436cb,15,13,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6776ba046889be9d113ccce1,12,16,0.5714285714285714,0.18333333333333335,0.341158158174312,0.0,0.0,0.1,0.0,1.0,identity,0.0,0.1,0,0
hle/hle/hle__6776ffa855710e45669a4481,12,16,0.5714285714285714,0.19999999999999998,0.35590260840104376,0.0,0.0,0.15,0.0,1.0,identity,0.0,0.15,0,0
hle/hle/hle__67770f6d9a59b3d9ca3a5f82,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6777764d6b3f27cf12b17555,12,16,0.5714285714285714,0.39999999999999997,0.41633319989322654,0.30000000000000004,0.0,0.8500000000000001,0.0,1.0,identity,0.30000000000000004,0.8500000000000001,0,0
hle/hle/hle__6778491dcbd83450e1018208,12,16,0.5714285714285714,0.5972222500000001,0.39310218117645634,0.7333335000000001,0.30000000000000004,1.0,0.0,1.0,identity,0.7333335000000001,0.7,0,0
hle/hle/hle__6778bdd88f6679541aac6b6a,12,16,0.5714285714285714,0.05000000000000001,0.11902380714238084,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.11902380714238084,0,0
hle/hle/hle__677940d11be12d785a89f486,15,13,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6779ae1580fdd61994c0c14e,15,13,0.4642857142857143,0.16000000000000003,0.23323807579381203,0.0,0.0,0.2,0.0,0.6,identity,0.0,0.2,0,0
hle/hle/hle__677aa5cd551cfd44a7e6eaaa,12,16,0.5714285714285714,0.07083333333333335,0.12983697042402403,0.0,0.0,0.05,0.0,0.4,identity,0.0,0.05,0,0
hle/hle/hle__677ad03c307d6c1c47c4e41e,12,16,0.5714285714285714,0.11944441666666668,0.1802561290716899,0.0,0.0,0.23333325,0.0,0.5,identity,0.0,0.23333325,0,0
hle/hle/hle__677b26a903cb2e13f2c755ef,12,16,0.5714285714285714,0.1416666666666667,0.20190069065976193,0.0,0.0,0.2,0.0,0.6,identity,0.0,0.2,0,0
hle/hle/hle__677b87f0a0514619221df8c6,12,16,0.5714285714285714,0.16944441666666668,0.13278239241170642,0.2,0.0,0.25,0.0,0.4,identity,0.2,0.25,0,0
hle/hle/hle__677b991a7304702305835cd6,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__677bcc2af80fce832e66a075,12,16,0.5714285714285714,0.9083333333333333,0.13667682889047272,1.0,0.7875000000000001,1.0,0.6,1.0,identity,1.0,0.2124999999999999,0,0
hle/hle/hle__677bd8f5247a21d7a948db6c,12,16,0.5714285714285714,0.08333333333333333,0.17240134054647663,0.0,0.0,0.05,0.0,0.6,identity,0.0,0.05,0,0
hle/hle/hle__677c1cf633409bfdbb11942d,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__677c9bc140c35493a85c3c33,12,16,0.5714285714285714,0.20000000000000004,0.3651483716701107,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
hle/hle/hle__677da0a433769e54d305f23c,12,16,0.5714285714285714,0.25,0.3840572873934304,0.0,0.0,0.45,0.0,1.0,identity,0.0,0.45,0,0
hle/hle/hle__677e6a6841ef4b6937c21b7c,12,16,0.5714285714285714,0.020833333333333332,0.06909634979907082,0.0,0.0,0.0,0.0,0.25,identity,0.0,0.06909634979907082,0,0
hle/hle/hle__677fcb0487e03828c5c19bcd,12,16,0.5714285714285714,0.28888891666666666,0.3654863443430453,0.0,0.0,0.61666675,0.0,1.0,identity,0.0,0.61666675,0,0
hle/hle/hle__678015cd8bee77921a5c0389,15,13,0.4642857142857143,0.02666666666666667,0.06798692684790378,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.06798692684790378,0,0
hle/hle/hle__6781903d382cfca83d01b77f,16,12,0.42857142857142855,0.20833331249999998,0.3332291425706039,0.0,0.0,0.23333325,0.0,1.0,identity,0.0,0.23333325,0,0
hle/hle/hle__678276f1cedb95b84a19cb31,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__6782d9482eeb133480ec3268,12,16,0.5714285714285714,0.0375,0.08447139555297205,0.0,0.0,0.0,0.0,0.25,identity,0.0,0.08447139555297205,0,0
hle/hle/hle__67830266ae4b98740df9a9ce,16,12,0.42857142857142855,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
hle/hle/hle__67833c10f5a1ca415084accd,12,16,0.5714285714285714,0.16666666666666666,0.30368111930480995,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
hle/hle/hle__67838fb04c753fa6da434e1c,12,16,0.5714285714285714,0.2625,0.3803096326240852,0.0,0.0,0.6375,0.0,1.0,identity,0.0,0.6375,0,0
hle/hle/hle__678591c5156d7fb9f7cd171a,12,16,0.5714285714285714,0.4583333333333333,0.44806683529233554,0.35,0.0,1.0,0.0,1.0,identity,0.35,1.0,0,0
hle/hle/hle__6786bc24d006270154ff7030,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67884c06637d9e8c9d4e5ea4,12,16,0.5714285714285714,0.7458333333333332,0.3132213895775461,1.0,0.5,1.0,0.2,1.0,identity,1.0,0.5,0,0
hle/hle/hle__67887461021f084e2418aeaa,12,16,0.5714285714285714,0.8805555833333334,0.16070347040821195,1.0,0.8,1.0,0.5,1.0,identity,1.0,0.19999999999999996,0,0
hle/hle/hle__678ae26a0b0bc44cadbb173f,12,16,0.5714285714285714,0.33749999999999997,0.409839907768875,0.1,0.0,0.8,0.0,1.0,identity,0.1,0.8,0,0
hle/hle/hle__678dadfaa2acdbbe2a403cb7,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__678ed6acd3b675111409b815,12,16,0.5714285714285714,0.8458333333333333,0.2193345364708643,1.0,0.7875000000000001,1.0,0.4,1.0,identity,1.0,0.2124999999999999,0,0
hle/hle/hle__678fbf931413486f7dc2a7f1,12,16,0.5714285714285714,0.37222225000000003,0.4185144410240673,0.2,0.0,0.75000025,0.0,1.0,identity,0.2,0.75000025,0,0
hle/hle/hle__67955d8d28dc0cc835a5c3c1,12,16,0.5714285714285714,0.6,0.3588175023601831,0.6,0.36250000000000004,1.0,0.0,1.0,identity,0.6,0.6375,0,0
hle/hle/hle__679719aeac316f89542b3581,12,16,0.5714285714285714,0.17500000000000002,0.3051638903933426,0.0,0.0,0.15,0.0,0.75,identity,0.0,0.15,0,0
hle/hle/hle__679881ce4d07aa4f13377c41,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__679c353fc954984d079ecfb7,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__679ea13cf03a19732cbbe68f,12,16,0.5714285714285714,0.016666666666666666,0.05527707983925667,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.05527707983925667,0,0
hle/hle/hle__67a47bc3957a497a8448ac2f,12,16,0.5714285714285714,0.21666666666666667,0.3507927529974865,0.0,0.0,0.3,0.0,1.0,identity,0.0,0.3,0,0
hle/hle/hle__67a47e0425adc58b1e414011,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67a480109b152f2a4ace05fe,12,16,0.5714285714285714,0.32083333333333336,0.3496774307208796,0.2,0.0,0.45,0.0,1.0,identity,0.2,0.45,0,0
hle/hle/hle__67a69b0bc85a56ef94b67f1e,12,16,0.5714285714285714,0.17916666666666667,0.27798256340201544,0.0,0.0,0.3125,0.0,0.8,identity,0.0,0.3125,0,0
hle/hle/hle__67aa35520fe6cda9046f7f54,12,16,0.5714285714285714,0.4791666666666667,0.3826760669577106,0.45,0.15000000000000002,0.8500000000000001,0.0,1.0,identity,0.45,0.7000000000000001,0,0
hle/hle/hle__67aacfd513ec9e1a16359d51,16,12,0.42857142857142855,0.2625,0.31399641717701177,0.1,0.0,0.4,0.0,1.0,identity,0.1,0.4,0,0
hle/hle/hle__67ae17cf1509e1d55b4a0eec,12,16,0.5714285714285714,0.3625,0.38466706383572796,0.225,0.0,0.65,0.0,1.0,identity,0.225,0.65,0,0
hle/hle/hle__67c584061122dc051c09a25a,12,16,0.5714285714285714,0.27777775,0.3397529921560969,0.1,0.0,0.45,0.0,1.0,identity,0.1,0.45,0,0
hle/hle/hle__67c5b5f7392fd891d6d0668e,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67c5cb4092838cbf744362df,15,13,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67c677ac4b9355ec051c5426,12,16,0.5714285714285714,0.20555558333333335,0.2911768813532015,0.0,0.0,0.3,0.0,0.8,identity,0.0,0.3,0,0
hle/hle/hle__67c6d685a86f62873609508f,12,16,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67c7405475ac82e0c70a0cfe,12,16,0.5714285714285714,0.6722222499999999,0.3880347759488671,0.875,0.36250000000000004,1.0,0.0,1.0,identity,0.875,0.6375,0,0
hle/hle/hle__67c7ea98b89aea98883703ed,12,16,0.5714285714285714,0.48194441666666665,0.41896358630702385,0.4666665,0.0,1.0,0.0,1.0,identity,0.4666665,1.0,0,0
hle/hle/hle__67c9a321f82a928bdecec2a5,12,16,0.5714285714285714,0.03333333333333333,0.07453559924999299,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.07453559924999299,0,0
hle/hle/hle__67cb7986f45c0cc9422617ec,12,16,0.5714285714285714,0.46666666666666673,0.4496912521077347,0.4,0.0,1.0,0.0,1.0,identity,0.4,1.0,0,0
hle/hle/hle__67d09fd38fd17c121c0b49ad,12,16,0.5714285714285714,0.2861110833333334,0.3134214767177095,0.2,0.0,0.525,0.0,1.0,identity,0.2,0.525,0,0
hle/hle/hle__67d317cab57b67a3417a4969,12,16,0.5714285714285714,0.41111108333333335,0.3449592989053101,0.3666665,0.15000000000000002,0.6375,0.0,1.0,identity,0.3666665,0.48749999999999993,0,0
hle/hle/hle__67d49da91dfc5429adf8e0fc,12,16,0.5714285714285714,0.7125,0.3686263917120784,0.9,0.55,1.0,0.0,1.0,identity,0.9,0.44999999999999996,0,0
hle/hle/hle__67d52597f7120a10b39abc74,16,12,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle/hle__67d66d03067f18d4c9ef4da9,15,13,0.4642857142857143,0.7066666666666667,0.30868898407440604,0.6,0.5,1.0,0.0,1.0,identity,0.6,0.5,0,0
humanevalfix/python-0,28,0,0.0,0.9714285714285714,0.11605769149479943,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11605769149479943,0,0
humanevalfix/python-1,26,2,0.07142857142857142,0.9538461538461539,0.15988161300635792,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.15988161300635792,0,0
humanevalfix/python-10,28,0,0.0,0.9357142857142857,0.19312151192279675,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.19312151192279675,0,0
humanevalfix/python-100,27,1,0.03571428571428571,0.9777777777777777,0.11331154474650633,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11331154474650633,0,0
humanevalfix/python-101,27,1,0.03571428571428571,0.9777777777777777,0.0831479419283098,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.0831479419283098,0,0
humanevalfix/python-102,26,2,0.07142857142857142,0.9692307692307692,0.12015768732164085,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.12015768732164085,0,0
humanevalfix/python-103,26,2,0.07142857142857142,0.9615384615384616,0.15708136812817022,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.15708136812817022,0,0
humanevalfix/python-104,28,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
humanevalfix/python-105,27,1,0.03571428571428571,0.9629629629629629,0.15431604930370113,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.15431604930370113,0,0
humanevalfix/python-106,28,0,0.0,0.9785714285714285,0.11134612334371352,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11134612334371352,0,0
humanevalfix/python-107,27,1,0.03571428571428571,0.9703703703703703,0.11805464778154981,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11805464778154981,0,0
humanevalfix/python-108,26,2,0.07142857142857142,0.9230769230769231,0.2224128045353994,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2224128045353994,0,0
humanevalfix/python-109,28,0,0.0,0.9696428571428571,0.09194261187040001,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.09194261187040001,0,0
humanevalfix/python-11,28,0,0.0,0.9642857142857143,0.12016145600900514,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.12016145600900514,0,0
humanevalfix/python-110,27,1,0.03571428571428571,0.9777777777777777,0.0831479419283098,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.0831479419283098,0,0
humanevalfix/python-111,27,1,0.03571428571428571,0.9777777777777777,0.11331154474650633,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11331154474650633,0,0
humanevalfix/python-112,27,1,0.03571428571428571,0.9925925925925926,0.03777051491550211,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.03777051491550211,0,0
humanevalfix/python-113,27,1,0.03571428571428571,0.9555555555555556,0.19116278371205833,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.19116278371205833,0,0
humanevalfix/python-114,28,0,0.0,0.9642857142857143,0.1315139474251569,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.1315139474251569,0,0
humanevalfix/python-115,28,0,0.0,0.9785714285714285,0.0817537367304257,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.0817537367304257,0,0
humanevalfix/python-116,27,1,0.03571428571428571,0.9481481481481482,0.19316155274674512,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.19316155274674512,0,0
humanevalfix/python-117,27,1,0.03571428571428571,0.9851851851851853,0.0755410298310042,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.0755410298310042,0,0
humanevalfix/python-118,28,0,0.0,0.9714285714285714,0.11605769149479943,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11605769149479943,0,0
humanevalfix/python-119,27,1,0.03571428571428571,0.9537037037037037,0.1283267862153364,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.1283267862153364,0,0
humanevalfix/python-12,27,1,0.03571428571428571,0.9851851851851853,0.0755410298310042,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.0755410298310042,0,0
humanevalfix/python-120,27,1,0.03571428571428571,0.9777777777777777,0.11331154474650633,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11331154474650633,0,0
humanevalfix/python-121,27,1,0.03571428571428571,0.9629629629629629,0.13374422285383547,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.13374422285383547,0,0
humanevalfix/python-122,27,1,0.03571428571428571,0.9629629629629629,0.09486109981381997,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.09486109981381997,0,0
humanevalfix/python-123,27,1,0.03571428571428571,0.9777777777777777,0.0831479419283098,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.0831479419283098,0,0
humanevalfix/python-124,28,0,0.0,0.9714285714285714,0.14846149779161805,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.14846149779161805,0,0
humanevalfix/python-125,27,1,0.03571428571428571,0.9555555555555556,0.19116278371205833,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.19116278371205833,0,0
humanevalfix/python-126,27,1,0.03571428571428571,0.9703703703703703,0.11805464778154982,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11805464778154982,0,0
humanevalfix/python-127,27,1,0.03571428571428571,0.9851851851851853,0.0755410298310042,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.0755410298310042,0,0
humanevalfix/python-128,28,0,0.0,0.9714285714285714,0.11605769149479943,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11605769149479943,0,0
humanevalfix/python-129,27,1,0.03571428571428571,0.9481481481481482,0.13976268343787562,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.13976268343787562,0,0
humanevalfix/python-13,28,0,0.0,0.9785714285714285,0.0817537367304257,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.0817537367304257,0,0
humanevalfix/python-130,26,2,0.07142857142857142,0.9673076923076922,0.07713911969281376,1.0,1.0,1.0,0.75,1.0,identity,1.0,0.07713911969281376,0,0
humanevalfix/python-131,27,1,0.03571428571428571,0.9925925925925926,0.03777051491550211,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.03777051491550211,0,0
humanevalfix/python-132,27,1,0.03571428571428571,0.9407407407407407,0.1705313249366124,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.1705313249366124,0,0
humanevalfix/python-133,27,1,0.03571428571428571,0.9703703703703703,0.11805464778154981,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11805464778154981,0,0
humanevalfix/python-134,27,1,0.03571428571428571,0.9777777777777779,0.08314794192830981,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.08314794192830981,0,0
humanevalfix/python-135,28,0,0.0,0.9714285714285714,0.14846149779161805,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.14846149779161805,0,0
humanevalfix/python-136,27,1,0.03571428571428571,0.9777777777777777,0.11331154474650633,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11331154474650633,0,0
humanevalfix/python-137,28,0,0.0,0.9857142857142858,0.07423074889580904,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.07423074889580904,0,0
humanevalfix/python-138,28,0,0.0,0.9642857142857143,0.15169114701139502,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.15169114701139502,0,0
humanevalfix/python-139,28,0,0.0,0.9857142857142858,0.05150787536377127,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.05150787536377127,0,0
humanevalfix/python-14,27,1,0.03571428571428571,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
humanevalfix/python-140,26,2,0.07142857142857142,0.9769230769230769,0.08461538461538463,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.08461538461538463,0,0
humanevalfix/python-141,27,1,0.03571428571428571,0.9481481481481482,0.16858972854431176,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.16858972854431176,0,0
humanevalfix/python-142,28,0,0.0,0.41428571428571426,0.4273792943329026,0.30000000000000004,0.0,1.0,0.0,1.0,identity,0.30000000000000004,1.0,0,0
humanevalfix/python-143,28,0,0.0,0.9714285714285714,0.10301575072754257,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.10301575072754257,0,0
humanevalfix/python-144,28,0,0.0,0.9642857142857143,0.1315139474251569,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.1315139474251569,0,0
humanevalfix/python-145,28,0,0.0,0.9214285714285715,0.1799943309764879,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.1799943309764879,0,0
humanevalfix/python-146,27,1,0.03571428571428571,0.9703703703703703,0.1510820596620085,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.1510820596620085,0,0
humanevalfix/python-147,27,1,0.03571428571428571,0.814814814814815,0.2662548260090582,1.0,0.7,1.0,0.0,1.0,identity,1.0,0.30000000000000004,0,0
humanevalfix/python-148,28,0,0.0,0.9785714285714285,0.11134612334371352,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11134612334371352,0,0
humanevalfix/python-149,28,0,0.0,0.9500000000000001,0.16583123951776996,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.16583123951776996,0,0
humanevalfix/python-15,26,2,0.07142857142857142,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
humanevalfix/python-150,28,0,0.0,0.9642857142857143,0.12016145600900513,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.12016145600900513,0,0
